,sentence,year_from,year_to
8679,каде што сум одел со широко отворени очи,1991,1991
8680,сега оди по тебе со слепечко пипање,1991,1991
8681,никој не ме чека на стар место па,1991,1991
8682,зошtо дојдов сеgа кај шtо,1991,1991
8683,сме минеле дваtа ние,1991,1991
8684,секогаш каснела,1991,1991
8685,а сега нема ни да стигне,1991,1991
8686,туѓ се аглите и ресторан,1991,1991
8687,туѓ стреа под ненадеен дожд,1991,1991
8688,далеку било,1991,1991
8689,жалосна е сета присебност,1991,1991
8690,и решеност да се издржи,1991,1991
8691,па мак колку цврст,1991,1991
8692,всушност,1991,1991
8693,како со нешто обично и разбирливо,1991,1991
8694,се мирам како на минување,1991,1991
8695,дури и со една посета на смрт,1991,1991
8696,ти ми ги поништуваш,1991,1991
8697,запаметените ден и ноќи,1991,1991
8698,и pо закон gруби,1991,1991
8699,цел еден живоt се gуби,1991,1991
8700,хмурен гради,1991,1991
8701,гнев,1991,1991
8702,студен пот по чело,1991,1991
8703,студен пот под мишките,1991,1991
8704,бигор го вкочанил тело,1991,1991
8705,нечујно тлее издишка,1991,1991
8706,тешко се гледа некаде крај,1991,1991
8707,надеж барем да се спаси,1991,1991
8708,те креп сама гневот,1991,1991
8709,со права клетва да гласи,1991,1991
8710,но зар е и тоа некаква утеха,1991,1991
8711,да плукаш по гнаси,1991,1991
8712,епитаф за војник од сплит,1991,1991
8713,тие мисли дека ќе зацрнат една омраз мај,1991,1991
8714,инаку можеби не би стегале толку цврсто,1991,1991
8715,нивните раце околу врат,1991,1991
8716,о татковци на народ,1991,1991
8717,водете ги сама напред своите башибозуци,1991,1991
8718,кон слава на татковина,1991,1991
8719,свет и светол е пред вас пат,1991,1991
8720,мај,1991,1991
8721,надеж,1991,1991
8722,секого од нив го мачи некоја сопствен мак,1991,1991
8723,како да допре тогаш со рак искрен рак,1991,1991
8724,на што се надева уште ти меѓу овие луѓе,1991,1991
8725,секој од нив ќе најде за презир вистински мотив,1991,1991
8726,ти се доближуваш до нив а тие станале против,1991,1991
8727,на што се надева уште ти меѓу овие луѓе,1991,1991
8728,јас имам некаква надеж сама во свој среќа,1991,1991
8729,кој знае што може сè да држи скинат вреќа,1991,1991
8730,а трошка надеж ми дава и дремката на тие луѓе,1991,1991
8731,успокојување,1991,1991
8732,сè е сторено да се пречека,1991,1991
8733,тоа што било судено,1991,1991
8734,веќе го чека толку рамнодушен,1991,1991
8735,а сум го чека возбудено,1991,1991
8736,и сè е на крај веќе натокмено,1991,1991
8737,со молба и клетва до небеси,1991,1991
8738,плаче над друг јас,1991,1991
8739,се исплакав и сам себеси,1991,1991
8740,процеп,1991,1991
8741,оваа болка нема лек,1991,1991
8742,не да се бае не да се куша,1991,1991
8743,а може сама да се трпи,1991,1991
8744,зашто е таа процеп в душа,1991,1991
8745,за неа нема мевлем мек,1991,1991
8746,ни да ја смири добра рак,1991,1991
8747,а може сама да се молчи,1991,1991
8748,и да се таи таа мак,1991,1991
8749,неа ја носи ти цел век,1991,1991
8750,а сега како понор зина,1991,1991
8751,одврати поглед од таа јама,1991,1991
8752,што дошло дошло што мина мина,1991,1991
8753,полноќ мисла,1991,1991
8754,полноќ мисло,1991,1991
8755,пораз мисло,1991,1991
8756,како веда си,1991,1991
8757,брз,1991,1991
8758,и остра како гол нож,1991,1991
8759,светкав,1991,1991
8760,пред да се брцне,1991,1991
8761,го стегам в рак,1991,1991
8762,и замавнувам,1991,1991
